tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle
tt0439646,3,nm1044936,actress,Rivka,6.6,208,nm1097974,nm1097974,movie,Jewboy,0.0,2005.0,52.0,Drama,2000.0,Saskia Burmeister,1985.0,,actress,"tt0108709,tt0402247,tt0277941,tt0791178",Jewboy,FR,fr,0
tt0439646,7,nm2812671,actor,Alon,6.6,208,nm1097974,nm1097974,movie,Jewboy,0.0,2005.0,52.0,Drama,2000.0,Nathan Besser,,,actor,tt0439646,Jewboy,FR,fr,0
tt0439646,8,nm1087224,actress,Cheryl,6.6,208,nm1097974,nm1097974,movie,Jewboy,0.0,2005.0,52.0,Drama,2000.0,Alice McConnell,,,actress,"tt0428134,tt0318904,tt0455281,tt2012110",Jewboy,FR,fr,0
tt0338828,7,nm0060657,actress,Pamela Rose,6.0,2833,nm0489309,"nm0057842,nm0580101,nm1272853",movie,Mais qui a tué Pamela Rose?,0.0,2003.0,95.0,Comedy,2000.0,Julie Bataille,,,actress,"tt0401711,tt0338411,tt0376444,tt2821088",Mais qui a tué Pamela Rose ?,FR,fr,0
tt0338828,5,nm0523468,actress,Ginger,6.0,2833,nm0489309,"nm0057842,nm0580101,nm1272853",movie,Mais qui a tué Pamela Rose?,0.0,2003.0,95.0,Comedy,2000.0,Bénédicte Loyen,,,actress,"tt1309388,tt0110021,tt0473570,tt0114266",Mais qui a tué Pamela Rose ?,FR,fr,0
tt0338828,6,nm0008506,actor,Thomas Filbee,6.0,2833,nm0489309,"nm0057842,nm0580101,nm1272853",movie,Mais qui a tué Pamela Rose?,0.0,2003.0,95.0,Comedy,2000.0,Lionel Abelanski,1964.0,,actor,"tt0783233,tt2870756,tt0170705,tt2102355",Mais qui a tué Pamela Rose ?,FR,fr,0
tt0338828,8,nm0494394,actor,Luke Ribisi,6.0,2833,nm0489309,"nm0057842,nm0580101,nm1272853",movie,Mais qui a tué Pamela Rose?,0.0,2003.0,95.0,Comedy,2000.0,Manuel Le Lièvre,,,actor,"tt0329388,tt1799150,tt0443844,tt0296245",Mais qui a tué Pamela Rose ?,FR,fr,0
tt0338828,16,nm1045239,producer,unknown,6.0,2833,nm0489309,"nm0057842,nm0580101,nm1272853",movie,Mais qui a tué Pamela Rose?,0.0,2003.0,95.0,Comedy,2000.0,Jean-Baptiste Dupont,,,producer,"tt2315200,tt0390808,tt1545759,tt1747958",Mais qui a tué Pamela Rose ?,FR,fr,0
tt0401711,5,nm0060657,actress,Julie (segment \Tuileries\),7.2,74664,"nm0000801,nm0041474,nm0149446,nm0158984,nm0001053,nm0001054,nm0170043,nm0000127,nm0190859,nm0000367,nm0236313,nm0481418,nm0622112,nm0668247,nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0878756,nm0001814","nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",movie,"Paris, je t'aime",0.0,2006.0,120.0,"Comedy,Drama,Romance",2000.0,Julie Bataille,,,actress,"tt0401711,tt0338411,tt0376444,tt2821088",Paris je t'aime,FR,fr,0
tt0401711,5,nm0060657,actress,Julie (segment \Tuileries\),7.2,74664,"nm0000801,nm0041474,nm0149446,nm0158984,nm0001053,nm0001054,nm0170043,nm0000127,nm0190859,nm0000367,nm0236313,nm0481418,nm0622112,nm0668247,nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0878756,nm0001814","nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",movie,"Paris, je t'aime",0.0,2006.0,120.0,"Comedy,Drama,Romance",2000.0,Julie Bataille,,,actress,"tt0401711,tt0338411,tt0376444,tt2821088",Paris Je T'Aime: Petites romances de quartier...,FR,fr,0
tt0401711,5,nm0060657,actress,Julie (segment \Tuileries\),7.2,74664,"nm0000801,nm0041474,nm0149446,nm0158984,nm0001053,nm0001054,nm0170043,nm0000127,nm0190859,nm0000367,nm0236313,nm0481418,nm0622112,nm0668247,nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0878756,nm0001814","nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",movie,"Paris, je t'aime",0.0,2006.0,120.0,"Comedy,Drama,Romance",2000.0,Julie Bataille,,,actress,"tt0401711,tt0338411,tt0376444,tt2821088","Paris, je t'aime",FR,fr,0
tt0401711,7,nm0078696,actor,Thomas (segment \Faubourg Saint-Denis\),7.2,74664,"nm0000801,nm0041474,nm0149446,nm0158984,nm0001053,nm0001054,nm0170043,nm0000127,nm0190859,nm0000367,nm0236313,nm0481418,nm0622112,nm0668247,nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0878756,nm0001814","nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",movie,"Paris, je t'aime",0.0,2006.0,120.0,"Comedy,Drama,Romance",2000.0,Melchior Derouet,,,actor,"tt0401711,tt0203632,tt0176616,tt1342341",Paris je t'aime,FR,fr,0
tt0401711,7,nm0078696,actor,Thomas (segment \Faubourg Saint-Denis\),7.2,74664,"nm0000801,nm0041474,nm0149446,nm0158984,nm0001053,nm0001054,nm0170043,nm0000127,nm0190859,nm0000367,nm0236313,nm0481418,nm0622112,nm0668247,nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0878756,nm0001814","nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",movie,"Paris, je t'aime",0.0,2006.0,120.0,"Comedy,Drama,Romance",2000.0,Melchior Derouet,,,actor,"tt0401711,tt0203632,tt0176616,tt1342341",Paris Je T'Aime: Petites romances de quartier...,FR,fr,0
tt0401711,7,nm0078696,actor,Thomas (segment \Faubourg Saint-Denis\),7.2,74664,"nm0000801,nm0041474,nm0149446,nm0158984,nm0001053,nm0001054,nm0170043,nm0000127,nm0190859,nm0000367,nm0236313,nm0481418,nm0622112,nm0668247,nm0687913,nm0758574,nm0005628,nm0840485,nm0858680,nm0878756,nm0001814","nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",movie,"Paris, je t'aime",0.0,2006.0,120.0,"Comedy,Drama,Romance",2000.0,Melchior Derouet,,,actor,"tt0401711,tt0203632,tt0176616,tt1342341","Paris, je t'aime",FR,fr,0
tt0204700,13,nm0267288,writer,unknown,5.9,9368,nm0219136,"nm0219136,nm0267288",movie,Trouble Every Day,0.0,2001.0,101.0,"Drama,Horror,Thriller",2000.0,Jean-Pol Fargeau,,,writer,"tt4827558,tt0209933,tt1100048,tt0110171",Wings of Velvet,FR,fr,0
tt0204700,13,nm0267288,writer,unknown,5.9,9368,nm0219136,"nm0219136,nm0267288",movie,Trouble Every Day,0.0,2001.0,101.0,"Drama,Horror,Thriller",2000.0,Jean-Pol Fargeau,,,writer,"tt4827558,tt0209933,tt1100048,tt0110171",Trouble Every Day,FR,fr,0
tt0204700,16,nm0721097,producer,unknown,5.9,9368,nm0219136,"nm0219136,nm0267288",movie,Trouble Every Day,0.0,2001.0,101.0,"Drama,Horror,Thriller",2000.0,Jean-Michel Rey,,,producer,"tt1486815,tt0814795,tt2290129,tt18036574",Wings of Velvet,FR,fr,0
tt0204700,16,nm0721097,producer,unknown,5.9,9368,nm0219136,"nm0219136,nm0267288",movie,Trouble Every Day,0.0,2001.0,101.0,"Drama,Horror,Thriller",2000.0,Jean-Michel Rey,,,producer,"tt1486815,tt0814795,tt2290129,tt18036574",Trouble Every Day,FR,fr,0
tt0204700,5,nm0517975,actress,Christelle,5.9,9368,nm0219136,"nm0219136,nm0267288",movie,Trouble Every Day,0.0,2001.0,101.0,"Drama,Horror,Thriller",2000.0,Florence Loiret Caille,1975.0,,actress,"tt1401669,tt4063800,tt0170562,tt1258141",Wings of Velvet,FR,fr,0
tt0204700,5,nm0517975,actress,Christelle,5.9,9368,nm0219136,"nm0219136,nm0267288",movie,Trouble Every Day,0.0,2001.0,101.0,"Drama,Horror,Thriller",2000.0,Florence Loiret Caille,1975.0,,actress,"tt1401669,tt4063800,tt0170562,tt1258141",Trouble Every Day,FR,fr,0
tt0281994,13,nm0267288,writer,unknown,5.3,231,nm0222409,"nm0222409,nm0267288,nm0412867",movie,Les marins perdus,0.0,2003.0,107.0,"Adventure,Drama",2000.0,Jean-Pol Fargeau,,,writer,"tt4827558,tt0209933,tt1100048,tt0110171",Les marins perdus,FR,fr,0
tt0281994,6,nm0451875,actress,Gaby,5.3,231,nm0222409,"nm0222409,nm0267288,nm0412867",movie,Les marins perdus,0.0,2003.0,107.0,"Adventure,Drama",2000.0,Nozha Khouadra,,,actress,"tt0117045,tt0099244,tt0300523,tt0338512",Les marins perdus,FR,fr,0
tt0281994,9,nm0290432,actor,Le Marocain,5.3,231,nm0222409,"nm0222409,nm0267288,nm0412867",movie,Les marins perdus,0.0,2003.0,107.0,"Adventure,Drama",2000.0,Ivan Franek,1965.0,,actor,"tt7456310,tt2358891,tt1365490,tt0472563",Les marins perdus,FR,fr,0
tt0403347,13,nm0267288,writer,unknown,5.1,181,nm0244782,"nm0244782,nm0267288,nm0347038",movie,À ce soir,0.0,2004.0,99.0,Drama,2000.0,Jean-Pol Fargeau,,,writer,"tt4827558,tt0209933,tt1100048,tt0110171",À ce soir,FR,fr,0
tt0403347,3,nm0954907,actor,Serge,5.1,181,nm0244782,"nm0244782,nm0267288,nm0347038",movie,À ce soir,0.0,2004.0,99.0,Drama,2000.0,Fabio Zenoni,,,actor,"tt0281364,tt0169504,tt0857347,tt0235606",À ce soir,FR,fr,0
tt0403347,5,nm1614768,actress,Jeanne,5.1,181,nm0244782,"nm0244782,nm0267288,nm0347038",movie,À ce soir,0.0,2004.0,99.0,Drama,2000.0,Pôme Auzier,,,actress,tt0403347,À ce soir,FR,fr,0
tt0403347,6,nm1614527,actor,Pedro,5.1,181,nm0244782,"nm0244782,nm0267288,nm0347038",movie,À ce soir,0.0,2004.0,99.0,Drama,2000.0,Jonas Capelier,,,actor,tt0403347,À ce soir,FR,fr,0
tt0403347,7,nm1614632,actor,Étienne,5.1,181,nm0244782,"nm0244782,nm0267288,nm0347038",movie,À ce soir,0.0,2004.0,99.0,Drama,2000.0,Louis Lubat,,,actor,tt0403347,À ce soir,FR,fr,0
tt0403347,10,nm1914504,actor,Manuel,5.1,181,nm0244782,"nm0244782,nm0267288,nm0347038",movie,À ce soir,0.0,2004.0,99.0,Drama,2000.0,Sébastien Derlich,,,actor,tt0403347,À ce soir,FR,fr,0
tt0422491,13,nm0267288,writer,unknown,6.7,2154,nm0219136,"nm0219136,nm0267288,nm1241909",movie,L'intrus,0.0,2004.0,130.0,Drama,2000.0,Jean-Pol Fargeau,,,writer,"tt4827558,tt0209933,tt1100048,tt0110171",L'intrus,FR,fr,0
tt0422491,5,nm0517975,actress,Antoinette,6.7,2154,nm0219136,"nm0219136,nm0267288,nm1241909",movie,L'intrus,0.0,2004.0,130.0,Drama,2000.0,Florence Loiret Caille,1975.0,,actress,"tt1401669,tt4063800,tt0170562,tt1258141",L'intrus,FR,fr,0
tt0422491,9,nm1889443,actor,L'associé du propriétaire du bateau,6.7,2154,nm0219136,"nm0219136,nm0267288,nm1241909",movie,L'intrus,0.0,2004.0,130.0,Drama,2000.0,Se-tak Chang,,,actor,tt0422491,L'intrus,FR,fr,0
tt0422491,10,nm1889045,actor,L'homme du marché aux poissons,6.7,2154,nm0219136,"nm0219136,nm0267288,nm1241909",movie,L'intrus,0.0,2004.0,130.0,Drama,2000.0,Hong-suk Park,,,actor,tt0422491,L'intrus,FR,fr,0
tt0237106,1,nm0350746,actress,Laurette,4.6,188,nm0039903,nm0039903,movie,Les gens en maillot de bain ne sont pas (forcément) superficiels,0.0,2001.0,95.0,"Comedy,Romance",2000.0,Isabelle Gélinas,1963.0,,actress,"tt0098409,tt3662072,tt1101174,tt0881381",Les cocotiers,FR,fr,0
tt0237106,1,nm0350746,actress,Laurette,4.6,188,nm0039903,nm0039903,movie,Les gens en maillot de bain ne sont pas (forcément) superficiels,0.0,2001.0,95.0,"Comedy,Romance",2000.0,Isabelle Gélinas,1963.0,,actress,"tt0098409,tt3662072,tt1101174,tt0881381",Les gens en maillot de bain ne sont pas (forcément) superficiels,FR,fr,0
tt0237106,9,nm0069289,actor,Rafik,4.6,188,nm0039903,nm0039903,movie,Les gens en maillot de bain ne sont pas (forcément) superficiels,0.0,2001.0,95.0,"Comedy,Romance",2000.0,Yasmine Belmadi,1976.0,2009.0,actor,"tt0364120,tt1330143,tt0326036,tt0205735",Les cocotiers,FR,fr,0
tt0237106,9,nm0069289,actor,Rafik,4.6,188,nm0039903,nm0039903,movie,Les gens en maillot de bain ne sont pas (forcément) superficiels,0.0,2001.0,95.0,"Comedy,Romance",2000.0,Yasmine Belmadi,1976.0,2009.0,actor,"tt0364120,tt1330143,tt0326036,tt0205735",Les gens en maillot de bain ne sont pas (forcément) superficiels,FR,fr,0
tt0313879,13,nm0153478,producer,unknown,6.5,145,nm0603588,nm0603588,movie,Les chemins de l'oued,0.0,2002.0,78.0,Drama,2000.0,Christian Charret,,,producer,"tt0103442,tt0207919,tt0324681,tt0809370",Les chemins de l'oued,FR,fr,0
tt0313879,4,nm1232082,actor,Issam,6.5,145,nm0603588,nm0603588,movie,Les chemins de l'oued,0.0,2002.0,78.0,Drama,2000.0,Kheireddine Defdaf,,,actor,"tt0380773,tt0313879,tt0287364",Les chemins de l'oued,FR,fr,0
tt0313879,5,nm1345623,actor,Nabyl,6.5,145,nm0603588,nm0603588,movie,Les chemins de l'oued,0.0,2002.0,78.0,Drama,2000.0,Hamza Bennani,,,actor,tt0313879,Les chemins de l'oued,FR,fr,0
tt0313879,6,nm1346940,actress,Souad,6.5,145,nm0603588,nm0603588,movie,Les chemins de l'oued,0.0,2002.0,78.0,Drama,2000.0,Kaoutar Mohamadi,,,actress,tt0313879,Les chemins de l'oued,FR,fr,0
tt0313879,7,nm1345509,actor,Le chauffeur de taxi,6.5,145,nm0603588,nm0603588,movie,Les chemins de l'oued,0.0,2002.0,78.0,Drama,2000.0,Mohamed Said Arif,,,actor,tt0313879,Les chemins de l'oued,FR,fr,0
tt0313879,8,nm1347993,actor,Pablo,6.5,145,nm0603588,nm0603588,movie,Les chemins de l'oued,0.0,2002.0,78.0,Drama,2000.0,Clément Deva,,,actor,tt0313879,Les chemins de l'oued,FR,fr,0
tt0316788,16,nm0153478,producer,unknown,5.3,235,nm0693903,"nm0077930,nm0241383,nm0693903",movie,Toutes les filles sont folles,0.0,2003.0,84.0,Comedy,2000.0,Christian Charret,,,producer,"tt0103442,tt0207919,tt0324681,tt0809370",Toutes les filles sont folles,FR,fr,0
tt0316788,6,nm0805229,actor,Raphaël,5.3,235,nm0693903,"nm0077930,nm0241383,nm0693903",movie,Toutes les filles sont folles,0.0,2003.0,84.0,Comedy,2000.0,Bruno Slagmulder,1967.0,,actor,"tt0383175,tt0120455,tt1809002,tt0309825",Toutes les filles sont folles,FR,fr,0
tt0316788,9,nm0862854,actress,La psy,5.3,235,nm0693903,"nm0077930,nm0241383,nm0693903",movie,Toutes les filles sont folles,0.0,2003.0,84.0,Comedy,2000.0,Elise Tielrooy,,,actress,"tt4429194,tt0118685,tt1322116,tt1316413",Toutes les filles sont folles,FR,fr,0
tt0316788,15,nm0099373,producer,unknown,5.3,235,nm0693903,"nm0077930,nm0241383,nm0693903",movie,Toutes les filles sont folles,0.0,2003.0,84.0,Comedy,2000.0,Didier Boujard,,,producer,"tt0230098,tt0368081,tt0220400,tt0291542",Toutes les filles sont folles,FR,fr,0
tt0244196,7,nm0414325,actor,Harvey,5.1,989,nm0740213,nm0490564,movie,Second Skin,0.0,2000.0,95.0,Thriller,2000.0,Andre Jacobs,1961.0,,actor,"tt1057500,tt1401643,tt2304771,tt2375692",Trahison sur mesure,FR,fr,0
tt0244196,4,nm0014718,actor,Hawthorne,5.1,989,nm0740213,nm0490564,movie,Second Skin,0.0,2000.0,95.0,Thriller,2000.0,Norman Anstey,,,actor,"tt1136608,tt0127357,tt5716464,tt1552211",Trahison sur mesure,FR,fr,0
tt0244196,9,nm0636299,actress,Doctor,5.1,989,nm0740213,nm0490564,movie,Second Skin,0.0,2000.0,95.0,Thriller,2000.0,Terry Norton,,,actress,"tt0109840,tt5716464,tt0329490,tt0092532",Trahison sur mesure,FR,fr,0
tt0244196,3,nm0906617,actor,Tommy G,5.1,989,nm0740213,nm0490564,movie,Second Skin,0.0,2000.0,95.0,Thriller,2000.0,Liam Waite,1971.0,,actor,"tt0228333,tt0292515,tt0159396,tt0370356",Trahison sur mesure,FR,fr,0
tt0244196,8,nm1031078,actor,Nick the Noodle,5.1,989,nm0740213,nm0490564,movie,Second Skin,0.0,2000.0,95.0,Thriller,2000.0,Pierre Malherbe,,,actor,"tt1706593,tt0945248,tt0381601,tt0330333",Trahison sur mesure,FR,fr,0
tt0244196,10,nm0133615,actress,Hardware Clerk,5.1,989,nm0740213,nm0490564,movie,Second Skin,0.0,2000.0,95.0,Thriller,2000.0,Paddy Canavan,,,actress,"tt0329490,tt0076091,tt0140054,tt0244196",Trahison sur mesure,FR,fr,0
tt0120607,10,nm0260558,actor,Second A.D.,4.8,83,nm0217937,nm0217938,movie,Between the Sheets,0.0,2003.0,102.0,Comedy,2000.0,Jack Esformes,,,actor,"tt0120885,tt0195462,tt0098904,tt0168340",Un couple d'enfer,FR,fr,0
tt0120607,2,nm0745402,actress,Georgina Carlyle,4.8,83,nm0217937,nm0217938,movie,Between the Sheets,0.0,2003.0,102.0,Comedy,2000.0,Lisa Rotondi,1972.0,,actress,"tt0116695,tt0362359,tt0165874,tt0115237",Un couple d'enfer,FR,fr,0
tt0120607,8,nm0143538,actress,Yes Man,4.8,83,nm0217937,nm0217938,movie,Between the Sheets,0.0,2003.0,102.0,Comedy,2000.0,Shawna Casey,,,actress,"tt0101088,tt0217654,tt1230380,tt0377864",Un couple d'enfer,FR,fr,0
tt0120263,6,nm0639282,actor,Immigrant,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Rolando Núñez,1956.0,2017.0,actor,"tt0182644,tt0120263,tt0213209,tt0096689",Chansons du deuxième étage,FR,fr,0
tt0120263,1,nm0635070,actor,Kalle,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Lars Nordh,1936.0,,actor,"tt0120263,tt0295006,tt2287741,tt7019958",Chansons du deuxième étage,FR,fr,0
tt0120263,4,nm0265229,actor,Pelle Wigert,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Torbjörn Fahlström,1937.0,,actor,tt0120263,Chansons du deuxième étage,FR,fr,0
tt0120263,5,nm0027829,actor,Lasse,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Sten Andersson,1932.0,,actor,"tt0120263,tt7045060",Chansons du deuxième étage,FR,fr,0
tt0120263,7,nm0904220,actor,The magician,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Lucio Vucina,1930.0,2008.0,actor,tt0120263,Chansons du deuxième étage,FR,fr,0
tt0120263,8,nm0433678,actor,The sawed man,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Per Jörnelius,1951.0,,actor,"tt0120263,tt0445336",Chansons du deuxième étage,FR,fr,0
tt0120263,9,nm0433678,actor,volunteer,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Per Jörnelius,1951.0,,actor,"tt0120263,tt0445336",Chansons du deuxième étage,FR,fr,0
tt0120263,10,nm0744979,actor,Tomas,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Peter Roth,1955.0,,actor,"tt0120263,tt0177347",Chansons du deuxième étage,FR,fr,0
tt0120263,11,nm0648090,actor,The speechwriter,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Klas-Gösta Olsson,1945.0,,actor,"tt0120263,tt0386620,tt0310412,tt0295006",Chansons du deuxième étage,FR,fr,0
tt0120263,12,nm0648090,actor,Colonel,7.5,20438,nm0027815,nm0027815,movie,Sånger från andra våningen,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Klas-Gösta Olsson,1945.0,,actor,"tt0120263,tt0386620,tt0310412,tt0295006",Chansons du deuxième étage,FR,fr,0
tt0324071,7,nm0681919,actor,Sheriff,4.4,827,nm0504495,"nm0289696,nm0003676,nm0239541,nm0504495",movie,Stealing Candy,0.0,2003.0,80.0,Thriller,2000.0,Wiley M. Pickett,,,actor,"tt1234548,tt2402207,tt0465602,tt1196946",Piège sur internet,FR,fr,0
tt0324071,7,nm0681919,actor,Sheriff,4.4,827,nm0504495,"nm0289696,nm0003676,nm0239541,nm0504495",movie,Stealing Candy,0.0,2003.0,80.0,Thriller,2000.0,Wiley M. Pickett,,,actor,"tt1234548,tt2402207,tt0465602,tt1196946",Piège sur Internet,FR,fr,0
tt0324071,4,nm0487005,actress,Candy Tyler,4.4,827,nm0504495,"nm0289696,nm0003676,nm0239541,nm0504495",movie,Stealing Candy,0.0,2003.0,80.0,Thriller,2000.0,Jenya Lano,,,actress,"tt0120611,tt0257076,tt0389073,tt0364845",Piège sur internet,FR,fr,0
tt0324071,4,nm0487005,actress,Candy Tyler,4.4,827,nm0504495,"nm0289696,nm0003676,nm0239541,nm0504495",movie,Stealing Candy,0.0,2003.0,80.0,Thriller,2000.0,Jenya Lano,,,actress,"tt0120611,tt0257076,tt0389073,tt0364845",Piège sur Internet,FR,fr,0
tt0324071,9,nm0578421,actress,Talk Show Host,4.4,827,nm0504495,"nm0289696,nm0003676,nm0239541,nm0504495",movie,Stealing Candy,0.0,2003.0,80.0,Thriller,2000.0,Adrienne Meltzer,,,actress,"tt0324071,tt0215568,tt0101175,tt0098968",Piège sur internet,FR,fr,0
tt0324071,9,nm0578421,actress,Talk Show Host,4.4,827,nm0504495,"nm0289696,nm0003676,nm0239541,nm0504495",movie,Stealing Candy,0.0,2003.0,80.0,Thriller,2000.0,Adrienne Meltzer,,,actress,"tt0324071,tt0215568,tt0101175,tt0098968",Piège sur Internet,FR,fr,0
tt0265104,10,nm0243948,actor,Boudreaux,4.7,2965,nm0643422,"nm0300800,nm0282105",movie,The Breed,0.0,2001.0,91.0,"Action,Horror,Sci-Fi",2000.0,John Durbin,,,actor,"tt0092455,tt0089907,tt11902684,tt0107091",Vampire World,FR,fr,0
tt0265104,10,nm0243948,actor,Boudreaux,4.7,2965,nm0643422,"nm0300800,nm0282105",movie,The Breed,0.0,2001.0,91.0,"Action,Horror,Sci-Fi",2000.0,John Durbin,,,actor,"tt0092455,tt0089907,tt11902684,tt0107091",La Loi des vampires,FR,fr,0
tt0265104,8,nm0419513,actress,Section Chief,4.7,2965,nm0643422,"nm0300800,nm0282105",movie,The Breed,0.0,2001.0,91.0,"Action,Horror,Sci-Fi",2000.0,Debbie Javor,,,actress,"tt0985593,tt0079489,tt0174565,tt0265104",Vampire World,FR,fr,0
tt0265104,8,nm0419513,actress,Section Chief,4.7,2965,nm0643422,"nm0300800,nm0282105",movie,The Breed,0.0,2001.0,91.0,"Action,Horror,Sci-Fi",2000.0,Debbie Javor,,,actress,"tt0985593,tt0079489,tt0174565,tt0265104",La Loi des vampires,FR,fr,0
tt0245428,3,nm0641575,actress,Iona,5.8,153,nm0188589,"nm0313587,nm0269517,nm0549219",movie,Selkie,0.0,2000.0,88.0,"Adventure,Drama,Family",2000.0,Celine O'Leary,,,actress,"tt0252444,tt0088630,tt0783511,tt0095098",Selkie,FR,fr,0
tt0245428,6,nm0993665,actress,Alison,5.8,153,nm0188589,"nm0313587,nm0269517,nm0549219",movie,Selkie,0.0,2000.0,88.0,"Adventure,Drama,Family",2000.0,Mariana Rego,,,actress,"tt1807165,tt0245428",Selkie,FR,fr,0
tt0245428,7,nm0132391,actor,Brad,5.8,153,nm0188589,"nm0313587,nm0269517,nm0549219",movie,Selkie,0.0,2000.0,88.0,"Adventure,Drama,Family",2000.0,Dion Campbell,,,actor,tt0245428,Selkie,FR,fr,0
tt0245428,9,nm0365867,actor,Scott,5.8,153,nm0188589,"nm0313587,nm0269517,nm0549219",movie,Selkie,0.0,2000.0,88.0,"Adventure,Drama,Family",2000.0,Scott Harrison,,,actor,"tt1276110,tt0299547,tt0108709,tt1592576",Selkie,FR,fr,0
tt0245428,10,nm0352263,actor,Tony,5.8,153,nm0188589,"nm0313587,nm0269517,nm0549219",movie,Selkie,0.0,2000.0,88.0,"Adventure,Drama,Family",2000.0,Michael Habib,,,actor,"tt0106341,tt0388397,tt0285006,tt0082201",Selkie,FR,fr,0
tt0227458,2,nm0093609,actor,François,6.1,825,nm0906174,"nm0906174,nm0957794",movie,Le secret,0.0,2000.0,107.0,"Drama,Romance",2000.0,Michel Bompoil,,,actor,"tt10696896,tt0259340,tt0167565,tt1711484",Le secret,FR,fr,0
tt0227458,5,nm0420457,actress,La mère de Marie,6.1,825,nm0906174,"nm0906174,nm0957794",movie,Le secret,0.0,2000.0,107.0,"Drama,Romance",2000.0,Jacqueline Jehanneuf,1925.0,2018.0,actress,"tt0166909,tt0275822,tt3399024,tt0385209",Le secret,FR,fr,0
tt0227458,7,nm0901114,actress,Séverine,6.1,825,nm0906174,"nm0906174,nm0957794",movie,Le secret,0.0,2000.0,107.0,"Drama,Romance",2000.0,Valérie Vogt,1962.0,,actress,"tt0452909,tt0275639,tt0227458,tt0305570",Le secret,FR,fr,0
